ReadID	Reference	ReadLength
SRR27421011.24691	NC_012152.1	9537
SRR27421011.3539	NC_012152.1	8898
SRR27421011.4324	NC_012152.1	6828
SRR27421011.2009	NC_012152.1	9569
SRR27421011.24765	NC_012152.1	5836
SRR27421011.24984	NC_012152.1	24625
SRR27421011.18858	NC_012152.1	5386
SRR27421011.807	NC_012152.1	9069
SRR27421011.29927	NC_012152.1	9738
SRR27421011.24593	NC_012152.1	7729
SRR27421011.20930	NC_012152.1	7841
SRR27421011.30124	NC_012152.1	9065
SRR27421011.29905	NC_012152.1	9406
SRR27421011.9355	NC_012152.1	7628
SRR27421011.46	NC_012152.1	7415
SRR27421011.16858	NC_012152.1	6978
SRR27421011.4799	NC_012152.1	8819
SRR27421011.14992	NC_012152.1	5203
SRR27421011.18577	NC_012152.1	6682
SRR27421011.13915	NC_012152.1	7399
SRR27421011.18144	NC_012152.1	11468
SRR27421011.30130	NC_012152.1	6349
SRR27421011.11274	NC_012152.1	7056
SRR27421011.12216	NC_012152.1	6471
SRR27421011.12301	NC_012152.1	6555
SRR27421011.934	NC_012152.1	11134
SRR27421011.4127	NC_012152.1	13321
SRR27421011.3176	NC_012152.1	6689
SRR27421011.23655	NC_012152.1	6649
SRR27421011.3842	NC_012152.1	6891
SRR27421011.17136	NC_012152.1	5398
SRR27421011.10942	NC_012152.1	6776
SRR27421011.4568	NC_012152.1	6765
SRR27421011.22764	NC_012152.1	6973
SRR27421011.22590	NC_012152.1	6954
SRR27421011.12281	NC_012152.1	13662
SRR27421011.27211	NC_012152.1	6018
SRR27421011.28648	NC_012152.1	6655
SRR27421011.16832	NC_012152.1	6474
SRR27421011.10586	NC_012152.1	9718
SRR27421011.12845	NC_012152.1	10117
SRR27421011.13226	NC_012152.1	10111
SRR27421011.3146	NC_012152.1	6572
SRR27421011.17585	NC_012152.1	6546
SRR27421011.16627	NC_012152.1	6697
SRR27421011.24016	NC_012152.1	7951
SRR27421011.13371	NC_012152.1	7191
SRR27421011.11311	NC_012152.1	6471
SRR27421011.13719	NC_012152.1	6529
SRR27421011.16261	NC_012152.1	6405
SRR27421011.230	NC_012152.1	9472
SRR27421011.19690	NC_012152.1	5587
SRR27421011.15828	NC_012152.1	6113
SRR27421011.12965	NC_012152.1	6179
SRR27421011.24494	NC_012152.1	9379
SRR27421011.30293	NC_012152.1	16321
SRR27421011.17889	NC_012152.1	14434
SRR27421011.3932	NC_012152.1	6346
SRR27421011.12003	NC_012152.1	12787
SRR27421011.5073	NC_012152.1	9985
SRR27421011.8258	NC_012152.1	9681
SRR27421011.13593	NC_012152.1	5489
SRR27421011.4765	NC_012152.1	6122
SRR27421011.2647	NC_012152.1	9601
SRR27421011.7247	NC_012152.1	6410
SRR27421011.14746	NC_012152.1	9432
SRR27421011.27034	NC_012152.1	8099
SRR27421011.30207	NC_012152.1	17374
SRR27421011.7434	NC_012152.1	11754
SRR27421011.23134	NC_012152.1	6575
SRR27421011.15887	NC_012152.1	6097
SRR27421011.6875	NC_012152.1	9649
SRR27421011.3986	NC_012152.1	7003
SRR27421011.17838	NC_012152.1	12886
SRR27421011.14834	NC_012152.1	10202
SRR27421011.12057	NC_012152.1	8393
SRR27421011.13737	NC_012152.1	5407
SRR27421011.3254	NC_012152.1	10921
SRR27421011.3450	NC_012152.1	11106
SRR27421011.13829	NC_012152.1	7963
SRR27421011.3092	NC_012152.1	10126
SRR27421011.5034	NC_012152.1	6847
SRR27421011.3555	NC_012152.1	6169
SRR27421011.4211	NC_012152.1	9554
SRR27421011.27761	NC_012152.1	6840
SRR27421011.20472	NC_012152.1	6740
SRR27421011.3925	NC_012152.1	28317
SRR27421011.16392	NC_012152.1	6321
SRR27421011.23	NC_012152.1	6475
SRR27421011.13457	NC_012152.1	6658
SRR27421011.3641	NC_012152.1	6523
SRR27421011.12970	NC_012152.1	6373
SRR27421011.29901	NC_012152.1	6561
SRR27421011.21422	NC_012152.1	6052
SRR27421011.18122	NC_012152.1	7584
SRR27421011.2143	NC_012152.1	10088
SRR27421011.13811	NC_012152.1	15728
SRR27421011.28864	NC_012152.1	6910
SRR27421011.13222	NC_012152.1	8903
SRR27421011.25423	NC_012152.1	8716
SRR27421011.21493	NC_012152.1	9582
SRR27421011.25955	NC_012152.1	8278
SRR27421011.16619	NC_012152.1	7363
SRR27421011.19477	NC_012152.1	6008
SRR27421011.10914	NC_012152.1	12594
SRR27421011.15272	NC_012152.1	20444
SRR27421011.5965	NC_012152.1	9208
SRR27421011.10042	NC_012152.1	7490
SRR27421011.15582	NC_012152.1	6768
SRR27421011.23894	NC_012152.1	15305
SRR27421011.21663	NC_012152.1	6649
SRR27421011.9271	NC_012152.1	12056
SRR27421011.23593	NC_012152.1	14788
SRR27421011.14816	NC_012152.1	12469
SRR27421011.29187	NC_012152.1	6890
SRR27421011.29004	NC_012152.1	6636
SRR27421011.5430	NC_012152.1	6056
SRR27421011.24830	NC_012152.1	6448
SRR27421011.23410	NC_012152.1	7141
SRR27421011.27649	NC_012152.1	9150
SRR27421011.16930	NC_012152.1	6860
SRR27421011.7096	NC_012152.1	6944
SRR27421011.3255	NC_012152.1	6516
SRR27421011.4080	NC_012152.1	6727
SRR27421011.4081	NC_012152.1	6716
SRR27421011.2245	NC_012152.1	6797
SRR27421011.17622	NC_012152.1	6848
SRR27421011.23498	NC_012152.1	10155
SRR27421011.26237	NC_012152.1	7505
SRR27421011.11913	NC_012152.1	6178
SRR27421011.8847	NC_012152.1	11395
SRR27421011.24823	NC_012152.1	6174
SRR27421011.14773	NC_012152.1	6199
SRR27421011.17083	NC_012152.1	5670
SRR27421011.3583	NC_012152.1	9532
SRR27421011.26673	NC_012152.1	8344
SRR27421011.6071	NC_012152.1	9562
SRR27421011.29706	NC_012152.1	7626
SRR27421011.1935	NC_012152.1	8641
SRR27421011.7022	NC_012152.1	6582
SRR27421011.7882	NC_012152.1	12055
SRR27421011.17317	NC_012152.1	9274
SRR27421011.1615	NC_012152.1	6193
SRR27421011.3596	NC_012152.1	6505
SRR27421011.24625	NC_012152.1	6680
SRR27421011.6411	NC_012152.1	8276
SRR27421011.6121	NC_012152.1	8437
SRR27421011.25287	NC_012152.1	9983
SRR27421011.17934	NC_012152.1	7148
SRR27421011.20077	NC_012152.1	5328
SRR27421011.15377	NC_012152.1	9620
SRR27421011.26842	NC_012152.1	10238
SRR27421011.28837	NC_012152.1	9541
SRR27421011.28632	NC_012152.1	11494
SRR27421011.26201	NC_012152.1	9166
SRR27421011.4158	NC_012152.1	7174
SRR27421011.12369	NC_012152.1	7068
SRR27421011.19911	NC_012152.1	6026
SRR27421011.19589	NC_012152.1	9170
SRR27421011.22154	NC_012152.1	6759
SRR27421011.18047	NC_012152.1	9380
SRR27421011.11482	NC_012152.1	7707
SRR27421011.26681	NC_012152.1	5561
SRR27421011.27466	NC_012152.1	8552
SRR27421011.1345	NC_012152.1	15928
SRR27421011.28643	NC_012152.1	6648
SRR27421011.19101	NC_012152.1	6486
SRR27421011.24613	NC_012152.1	5661
SRR27421011.21738	NC_012152.1	7758
SRR27421011.5619	NC_012152.1	18399
SRR27421011.28565	NC_012152.1	6680
SRR27421011.20168	NC_012152.1	10305
SRR27421011.6643	NC_012152.1	9275
SRR27421011.19719	NC_012152.1	9257
SRR27421011.4738	NC_012152.1	5977
SRR27421011.16409	NC_012152.1	7211
SRR27421011.16185	NC_012152.1	7210
SRR27421011.5498	NC_012152.1	7717
SRR27421011.18773	NC_012152.1	6849
SRR27421011.18580	NC_012152.1	6835
SRR27421011.16663	NC_012152.1	7813
SRR27421011.11401	NC_012152.1	5304
SRR27421011.22080	NC_012152.1	9721
SRR27421011.4851	NC_012152.1	13478
SRR27421011.21960	NC_012152.1	9692
SRR27421011.3074	NC_012152.1	5959
SRR27421011.15787	NC_012152.1	6870
SRR27421011.13920	NC_012152.1	8051
SRR27421011.4634	NC_012152.1	6998
SRR27421011.15725	NC_012152.1	10045
SRR27421011.732	NC_012152.1	6758
SRR27421011.4587	NC_012152.1	7148
SRR27421011.25861	NC_012152.1	7471
SRR27421011.15144	NC_012152.1	7710
SRR27421011.12284	NC_012152.1	6280
SRR27421011.25622	NC_012152.1	6215
SRR27421011.30027	NC_012152.1	9789
SRR27421011.3216	NC_012152.1	6843
SRR27421011.5935	NC_012152.1	9673
SRR27421011.7959	NC_012152.1	5899
SRR27421011.21407	NC_012152.1	8140
SRR27421011.26464	NC_012152.1	7253
SRR27421011.16043	NC_012152.1	6102
SRR27421011.23391	NC_012152.1	6864
SRR27421011.22926	NC_012152.1	6916
SRR27421011.14904	NC_012152.1	7184
SRR27421011.1866	NC_012152.1	6601
SRR27421011.22958	NC_012152.1	9101
SRR27421011.7712	NC_012152.1	7739
SRR27421011.23185	NC_012152.1	5719
SRR27421011.18210	NC_012152.1	6481
SRR27421011.16725	NC_012152.1	6992
SRR27421011.1167	NC_012152.1	6783
SRR27421011.11167	NC_012152.1	5241
SRR27421011.27230	NC_012152.1	7465
SRR27421011.14176	NC_012152.1	8402
SRR27421011.5296	NC_012152.1	6843
SRR27421011.16209	NC_012152.1	10017
SRR27421011.16408	NC_012152.1	13310
SRR27421011.16206	NC_012152.1	10027
SRR27421011.29219	NC_012152.1	6967
SRR27421011.1245	NC_012152.1	6598
SRR27421011.14251	NC_012152.1	6710
SRR27421011.12308	NC_012152.1	6656
SRR27421011.30025	NC_012152.1	7057
SRR27421011.13651	NC_012152.1	8524
SRR27421011.4830	NC_012152.1	6728
SRR27421011.7026	NC_012152.1	8775
SRR27421011.10279	NC_012152.1	6969
SRR27421011.4519	NC_012152.1	6888
SRR27421011.4395	NC_012152.1	6957
SRR27421011.22955	NC_012152.1	6590
SRR27421011.23624	NC_012152.1	6361
SRR27421011.17069	NC_012152.1	10004
SRR27421011.10729	NC_012152.1	6957
SRR27421011.22045	NC_012152.1	8013
SRR27421011.4151	NC_012152.1	16398
SRR27421011.4780	NC_012152.1	6923
SRR27421011.9187	NC_012152.1	6448
SRR27421011.12029	NC_012152.1	8269
SRR27421011.7239	NC_012152.1	7768
SRR27421011.23970	NC_012152.1	6771
SRR27421011.7443	NC_012152.1	6814
SRR27421011.3826	NC_012152.1	7827
SRR27421011.15912	NC_012152.1	8689
SRR27421011.8972	NC_012152.1	6511
SRR27421011.9551	NC_012152.1	6628
SRR27421011.12690	NC_012152.1	7111
SRR27421011.22042	NC_012152.1	5602
SRR27421011.14366	NC_012152.1	6284
SRR27421011.1906	NC_012152.1	6557
SRR27421011.1838	NC_012152.1	13957
SRR27421011.7874	NC_012152.1	14156
SRR27421011.17287	NC_012152.1	6790
SRR27421011.3792	NC_012152.1	17227
SRR27421011.8832	NC_012152.1	7543
SRR27421011.28280	NC_012152.1	9085
SRR27421011.9764	NC_012152.1	5755
SRR27421011.8950	NC_012152.1	7635
SRR27421011.25419	NC_012152.1	12997
SRR27421011.7160	NC_012152.1	6149
SRR27421011.24579	NC_012152.1	18579
SRR27421011.12807	NC_012152.1	7248
SRR27421011.15460	NC_012152.1	6974
SRR27421011.29006	NC_012152.1	7624
SRR27421011.21761	NC_012152.1	6721
SRR27421011.27140	NC_012152.1	7001
SRR27421011.5183	NC_012152.1	12008
SRR27421011.15216	NC_012152.1	7129
SRR27421011.3963	NC_012152.1	11677
SRR27421011.12669	NC_012152.1	9193
SRR27421011.25967	NC_012152.1	9084
SRR27421011.22779	NC_012152.1	7398
SRR27421011.11128	NC_012152.1	8752
SRR27421011.15982	NC_012152.1	6340
SRR27421011.25651	NC_012152.1	6727
SRR27421011.8883	NC_012152.1	9284
SRR27421011.26488	NC_012152.1	6295
SRR27421011.7456	NC_012152.1	6165
SRR27421011.12527	NC_012152.1	9223
SRR27421011.7284	NC_012152.1	5952
SRR27421011.5399	NC_012152.1	7153
SRR27421011.1114	NC_012152.1	5673
SRR27421011.14550	NC_012152.1	6086
SRR27421011.16608	NC_012152.1	6831
SRR27421011.29409	NC_012152.1	14355
SRR27421011.2611	NC_012152.1	6175
SRR27421011.10475	NC_012152.1	8726
SRR27421011.8095	NC_012152.1	6465
SRR27421011.2167	NC_012152.1	6631
SRR27421011.19718	NC_012152.1	5330
SRR27421011.19825	NC_012152.1	8253
SRR27421011.9049	NC_012152.1	5462
SRR27421011.7193	NC_012152.1	7691
SRR27421011.3667	NC_012152.1	6736
SRR27421011.6082	NC_012152.1	8097
SRR27421011.25467	NC_012152.1	5494
SRR27421011.7139	NC_012152.1	6784
SRR27421011.15202	NC_012152.1	9475
SRR27421011.14919	NC_012152.1	9509
SRR27421011.5708	NC_012152.1	7174
SRR27421011.17156	NC_012152.1	7222
SRR27421011.25156	NC_012152.1	6178
SRR27421011.22830	NC_012152.1	6874
SRR27421011.26094	NC_012152.1	17093
SRR27421011.2929	NC_012152.1	7674
SRR27421011.12112	NC_012152.1	9769
SRR27421011.12268	NC_012152.1	9228
SRR27421011.6382	NC_012152.1	5405
SRR27421011.7448	NC_012152.1	6364
SRR27421011.18784	NC_012152.1	5857
SRR27421011.29502	NC_012152.1	6601
SRR27421011.23322	NC_012152.1	9132
SRR27421011.13582	NC_012152.1	6918
SRR27421011.12637	NC_012152.1	5986
SRR27421011.10216	NC_012152.1	6092
SRR27421011.3881	NC_012152.1	6795
SRR27421011.5261	NC_012152.1	5159
SRR27421011.14540	NC_012152.1	6646
SRR27421011.11459	NC_012152.1	10576
SRR27421011.1046	NC_012152.1	9463
SRR27421011.5093	NC_012152.1	8021
SRR27421011.22722	NC_012152.1	6538
SRR27421011.12765	NC_012152.1	7234
SRR27421011.7359	NC_012152.1	5077
SRR27421011.7754	NC_012152.1	6930
SRR27421011.5919	NC_012152.1	7000
SRR27421011.592	NC_012152.1	9307
SRR27421011.16191	NC_012152.1	9791
SRR27421011.22100	NC_012152.1	10188
SRR27421011.15535	NC_012152.1	5474
SRR27421011.5219	NC_012152.1	7121
SRR27421011.3413	NC_012152.1	6431
SRR27421011.15425	NC_012152.1	6956
SRR27421011.26926	NC_012152.1	6876
SRR27421011.12422	NC_012152.1	9079
SRR27421011.11904	NC_012152.1	7045
SRR27421011.14465	NC_012152.1	7821
SRR27421011.4406	NC_012152.1	9381
SRR27421011.14835	NC_012152.1	7298
SRR27421011.14841	NC_012152.1	9726
SRR27421011.4009	NC_012152.1	6124
SRR27421011.29708	NC_012152.1	6968
SRR27421011.1328	NC_012152.1	7383
SRR27421011.41	NC_012152.1	13309
SRR27421011.7235	NC_012152.1	6704
SRR27421011.22821	NC_012152.1	7796
SRR27421011.13194	NC_012152.1	8154
SRR27421011.5691	NC_012152.1	7149
SRR27421011.10682	NC_012152.1	5307
SRR27421011.19940	NC_012152.1	7829
SRR27421011.19635	NC_012152.1	6817
SRR27421011.27551	NC_012152.1	5110
SRR27421011.23142	NC_012152.1	13775
SRR27421011.15131	NC_012152.1	9725
SRR27421011.29694	NC_012152.1	6950
SRR27421011.6440	NC_012152.1	6395
SRR27421011.22932	NC_012152.1	7664
SRR27421011.25235	NC_012152.1	6800
SRR27421011.20195	NC_012152.1	6045
SRR27421011.6220	NC_012152.1	6413
SRR27421011.10664	NC_012152.1	7176
SRR27421011.15815	NC_012152.1	6934
SRR27421011.3972	NC_012152.1	17603
SRR27421011.22796	NC_012152.1	7031
SRR27421011.22703	NC_012152.1	9428
SRR27421011.3504	NC_012152.1	10641
SRR27421011.27086	NC_012152.1	6715
SRR27421011.7421	NC_012152.1	6656
SRR27421011.2963	NC_012152.1	8114
SRR27421011.15792	NC_012152.1	6569
SRR27421011.27767	NC_012152.1	5978
SRR27421011.17639	NC_012152.1	5465
SRR27421011.15286	NC_012152.1	5451
SRR27421011.20304	NC_012152.1	10496
SRR27421011.5265	NC_012152.1	6463
SRR27421011.15475	NC_012152.1	6751
SRR27421011.20694	NC_012152.1	9778
SRR27421011.8903	NC_012152.1	7108
SRR27421011.1735	NC_012152.1	6435
SRR27421011.19106	NC_012152.1	12388
SRR27421011.20676	NC_012152.1	6746
SRR27421011.22513	NC_012152.1	6634
SRR27421011.22738	NC_012152.1	6602
SRR27421011.4376	NC_012152.1	7372
SRR27421011.9629	NC_012152.1	11168
SRR27421011.10899	NC_012152.1	5756
SRR27421011.5451	NC_012152.1	9746
SRR27421011.26495	NC_012152.1	8149
SRR27421011.21057	NC_012152.1	5496
SRR27421011.6765	NC_012152.1	8000
SRR27421011.20271	NC_012152.1	5211
SRR27421011.18495	NC_012152.1	8057
SRR27421011.18823	NC_012152.1	8962
SRR27421011.16989	NC_012152.1	7871
SRR27421011.15806	NC_012152.1	6726
SRR27421011.22299	NC_012152.1	6623
SRR27421011.23392	NC_012152.1	6445
SRR27421011.26150	NC_012152.1	7173
SRR27421011.16311	NC_012152.1	7489
SRR27421011.20018	NC_012152.1	5773
SRR27421011.11477	NC_012152.1	6500
SRR27421011.19276	NC_012152.1	8973
SRR27421011.11696	NC_012152.1	7684
SRR27421011.8818	NC_012152.1	9645
SRR27421011.18547	NC_012152.1	5766
SRR27421011.28042	NC_012152.1	7596
SRR27421011.10003	NC_012152.1	9365
SRR27421011.17211	NC_012152.1	5663
SRR27421011.24032	NC_012152.1	6586
SRR27421011.24551	NC_012152.1	6555
SRR27421011.4616	NC_012152.1	6553
SRR27421011.4702	NC_012152.1	6525
SRR27421011.29844	NC_012152.1	10059
SRR27421011.9702	NC_012152.1	7531
SRR27421011.9890	NC_012152.1	7505
SRR27421011.20830	NC_012152.1	9568
SRR27421011.12692	NC_012152.1	13896
SRR27421011.8626	NC_012152.1	9338
SRR27421011.12492	NC_012152.1	7548
SRR27421011.8654	NC_012152.1	7588
SRR27421011.8721	NC_012152.1	6825
SRR27421011.14896	NC_012152.1	7269
SRR27421011.13497	NC_012152.1	8928
SRR27421011.5090	NC_012152.1	14737
SRR27421011.11217	NC_012152.1	14787
SRR27421011.942	NC_012152.1	6679
SRR27421011.13319	NC_012152.1	7012
SRR27421011.24796	NC_012152.1	9009
SRR27421011.28253	NC_012152.1	9476
SRR27421011.6539	NC_012152.1	7148
SRR27421011.2980	NC_012152.1	9612
SRR27421011.3424	NC_012152.1	9580
SRR27421011.47	NC_012152.1	9846
SRR27421011.6755	NC_012152.1	7164
SRR27421011.20305	NC_012152.1	9556
SRR27421011.15516	NC_012152.1	7776
SRR27421011.7357	NC_012152.1	6993
SRR27421011.26023	NC_012152.1	9233
SRR27421011.20775	NC_012152.1	8737
SRR27421011.7593	NC_012152.1	6974
SRR27421011.29243	NC_012152.1	6837
SRR27421011.23665	NC_012152.1	8241
SRR27421011.22568	NC_012152.1	7480
SRR27421011.18899	NC_012152.1	5934
SRR27421011.18326	NC_012152.1	6120
SRR27421011.7690	NC_012152.1	5566
SRR27421011.15604	NC_012152.1	7190
SRR27421011.11804	NC_012152.1	6687
SRR27421011.11842	NC_012152.1	6687
SRR27421011.26032	NC_012152.1	6817
SRR27421011.5531	NC_012152.1	13515
SRR27421011.3941	NC_012152.1	9435
SRR27421011.7250	NC_012152.1	12526
SRR27421011.11931	NC_012152.1	5389
SRR27421011.18809	NC_012152.1	6941
SRR27421011.7769	NC_012152.1	6910
SRR27421011.17953	NC_012152.1	6948
SRR27421011.21203	NC_012152.1	11001
SRR27421011.15916	NC_012152.1	6092
SRR27421011.23063	NC_012152.1	6959
SRR27421011.19252	NC_012152.1	7424
SRR27421011.23836	NC_012152.1	6371
SRR27421011.8214	NC_012152.1	6691
SRR27421011.9257	NC_012152.1	12613
SRR27421011.13548	NC_012152.1	6472
SRR27421011.14714	NC_012152.1	9413
SRR27421011.21328	NC_012152.1	5632
SRR27421011.20649	NC_012152.1	15656
SRR27421011.6471	NC_012152.1	7380
SRR27421011.12403	NC_012152.1	7156
SRR27421011.27316	NC_012152.1	7017
SRR27421011.25848	NC_012152.1	6665
SRR27421011.5057	NC_012152.1	6600
SRR27421011.11170	NC_012152.1	6085
SRR27421011.29527	NC_012152.1	6880
SRR27421011.26525	NC_012152.1	5004
SRR27421011.10387	NC_012152.1	8420
SRR27421011.11119	NC_012152.1	7022
SRR27421011.28797	NC_012152.1	7342
SRR27421011.4142	NC_012152.1	9573
SRR27421011.12495	NC_012152.1	8504
SRR27421011.2976	NC_012152.1	5220
SRR27421011.4303	NC_012152.1	9336
SRR27421011.27068	NC_012152.1	6432
SRR27421011.10162	NC_012152.1	7175
SRR27421011.15477	NC_012152.1	10347
SRR27421011.23686	NC_012152.1	8576
SRR27421011.24242	NC_012152.1	6261
SRR27421011.18129	NC_012152.1	6494
SRR27421011.5718	NC_012152.1	6292
SRR27421011.29030	NC_012152.1	9920
SRR27421011.24900	NC_012152.1	7347
SRR27421011.26729	NC_012152.1	7620
SRR27421011.28322	NC_012152.1	7123
SRR27421011.5922	NC_012152.1	8431
SRR27421011.19414	NC_012152.1	6614
SRR27421011.10876	NC_012152.1	9626
SRR27421011.16655	NC_012152.1	5312
SRR27421011.15327	NC_012152.1	9583
SRR27421011.16551	NC_012152.1	12811
SRR27421011.26532	NC_012152.1	6544
SRR27421011.26941	NC_012152.1	11572
SRR27421011.24688	NC_012152.1	9321
SRR27421011.22206	NC_012152.1	8468
SRR27421011.19929	NC_012152.1	23541
SRR27421011.16446	NC_012152.1	9660
SRR27421011.57	NC_012152.1	10278
SRR27421011.10497	NC_012152.1	7456
SRR27421011.6604	NC_012152.1	7362
SRR27421011.8865	NC_012152.1	7641
SRR27421011.29723	NC_012152.1	6439
SRR27421011.21381	NC_012152.1	6649
SRR27421011.20509	NC_012152.1	6667
SRR27421011.24083	NC_012152.1	6014
SRR27421011.26766	NC_012152.1	6712
SRR27421011.14110	NC_012152.1	5816
SRR27421011.28460	NC_012152.1	9540
SRR27421011.3970	NC_012152.1	7900
SRR27421011.27365	NC_012152.1	8861
SRR27421011.22583	NC_012152.1	6744
SRR27421011.22368	NC_012152.1	6461
SRR27421011.24265	NC_012152.1	6773
SRR27421011.24396	NC_012152.1	6747
SRR27421011.18347	NC_012152.1	6871
SRR27421011.9824	NC_012152.1	6522
SRR27421011.15291	NC_012152.1	5171
SRR27421011.2621	NC_012152.1	9752
SRR27421011.2691	NC_012152.1	5944
SRR27421011.22589	NC_012152.1	9597
SRR27421011.22731	NC_012152.1	9578
SRR27421011.1496	NC_012152.1	5551
SRR27421011.1689	NC_012152.1	10217
SRR27421011.21855	NC_012152.1	17621
SRR27421011.2253	NC_012152.1	9798
SRR27421011.4250	NC_012152.1	9296
SRR27421011.4648	NC_012152.1	5954
SRR27421011.23149	NC_012152.1	5851
SRR27421011.1060	NC_012152.1	6541
SRR27421011.16914	NC_012152.1	7060
SRR27421011.17829	NC_012152.1	5393
SRR27421011.54	NC_012152.1	6570
SRR27421011.30286	NC_012152.1	9330
SRR27421011.15314	NC_012152.1	6853
SRR27421011.9622	NC_012152.1	9949
SRR27421011.16834	NC_012152.1	6627
SRR27421011.16870	NC_012152.1	6544
SRR27421011.15551	NC_012152.1	6925
SRR27421011.19954	NC_012152.1	7966
SRR27421011.28361	NC_012152.1	12327
SRR27421011.19988	NC_012152.1	9581
SRR27421011.24568	NC_012152.1	6396
SRR27421011.19884	NC_012152.1	9726
SRR27421011.3447	NC_012152.1	11309
SRR27421011.18369	NC_012152.1	9679
SRR27421011.17637	NC_012152.1	7389
SRR27421011.9817	NC_012152.1	6726
SRR27421011.10029	NC_012152.1	5994
SRR27421011.1217	NC_012152.1	6123
SRR27421011.4789	NC_012152.1	7616
SRR27421011.5868	NC_012152.1	9109
SRR27421011.11233	NC_012152.1	5575
SRR27421011.15490	NC_012152.1	8847
SRR27421011.5484	NC_012152.1	10323
SRR27421011.18011	NC_012152.1	10378
SRR27421011.18244	NC_012152.1	10349
SRR27421011.19301	NC_012152.1	9492
SRR27421011.8129	NC_012152.1	6831
SRR27421011.5414	NC_012152.1	6460
SRR27421011.29784	NC_012152.1	7224
SRR27421011.25059	NC_012152.1	7157
SRR27421011.14850	NC_012152.1	6858
SRR27421011.690	NC_012152.1	6724
SRR27421011.24157	NC_012152.1	5897
SRR27421011.15799	NC_012152.1	8971
SRR27421011.30319	NC_012152.1	12097
SRR27421011.22853	NC_012152.1	32835
SRR27421011.1575	NC_012152.1	6413
SRR27421011.21569	NC_012152.1	5603
SRR27421011.18341	NC_012152.1	7564
SRR27421011.14924	NC_012152.1	7602
SRR27421011.7746	NC_012152.1	9498
SRR27421011.28211	NC_012152.1	7019
SRR27421011.6337	NC_012152.1	9707
SRR27421011.6338	NC_012152.1	9655
SRR27421011.1191	NC_012152.1	6327
SRR27421011.26027	NC_012152.1	6502
SRR27421011.6787	NC_012152.1	5146
SRR27421011.22268	NC_012152.1	10574
SRR27421011.12415	NC_012152.1	9378
SRR27421011.28073	NC_012152.1	9406
SRR27421011.21318	NC_012152.1	6642
SRR27421011.3721	NC_012152.1	6222
SRR27421011.29435	NC_012152.1	6267
SRR27421011.22752	NC_012152.1	10965
SRR27421011.7887	NC_012152.1	6266
SRR27421011.15294	NC_012152.1	13085
SRR27421011.23807	NC_012152.1	6789
SRR27421011.2698	NC_012152.1	6764
SRR27421011.18728	NC_012152.1	12028
SRR27421011.8420	NC_012152.1	5975
SRR27421011.19312	NC_012152.1	17146
SRR27421011.24320	NC_012152.1	13561
SRR27421011.14928	NC_012152.1	6444
SRR27421011.25388	NC_012152.1	9079
SRR27421011.17824	NC_012152.1	7046
SRR27421011.12950	NC_012152.1	7747
SRR27421011.7116	NC_012152.1	9934
SRR27421011.3131	NC_012152.1	6569
SRR27421011.7743	NC_012152.1	7140
SRR27421011.13405	NC_012152.1	5485
SRR27421011.16116	NC_012152.1	9807
SRR27421011.9802	NC_012152.1	6904
SRR27421011.8068	NC_012152.1	9785
SRR27421011.9254	NC_012152.1	9456
SRR27421011.30335	NC_012152.1	6903
SRR27421011.23395	NC_012152.1	6484
SRR27421011.19205	NC_012152.1	5727
SRR27421011.711	NC_012152.1	5594
SRR27421011.22768	NC_012152.1	5495
SRR27421011.21512	NC_012152.1	5648
SRR27421011.5982	NC_012152.1	6926
SRR27421011.19709	NC_012152.1	5318
SRR27421011.4491	NC_012152.1	6753
SRR27421011.15421	NC_012152.1	9691
SRR27421011.11318	NC_012152.1	6985
SRR27421011.477	NC_012152.1	9823
