ReadID	Reference	ReadLength
SRR27421012.98419	NC_012152.1	9580
SRR27421012.99001	NC_012152.1	21180
SRR27421012.99233	NC_012152.1	8969
SRR27421012.99450	NC_012152.1	6340
SRR27421012.99847	NC_012152.1	14377
SRR27421012.100111	NC_012152.1	7093
SRR27421012.100140	NC_012152.1	7221
SRR27421012.100964	NC_012152.1	7250
SRR27421012.100977	NC_012152.1	6519
SRR27421012.101279	NC_012152.1	9352
SRR27421012.101512	NC_012152.1	6305
SRR27421012.102173	NC_012152.1	6941
SRR27421012.102369	NC_012152.1	19473
SRR27421012.102551	NC_012152.1	7917
SRR27421012.102608	NC_012152.1	5246
SRR27421012.103007	NC_012152.1	11368
SRR27421012.103047	NC_012152.1	8892
SRR27421012.103281	NC_012152.1	9562
SRR27421012.103454	NC_012152.1	7105
SRR27421012.103512	NC_012152.1	11878
SRR27421012.103663	NC_012152.1	9657
SRR27421012.104129	NC_012152.1	11059
SRR27421012.104463	NC_012152.1	22672
SRR27421012.105086	NC_012152.1	23803
SRR27421012.105094	NC_012152.1	7156
SRR27421012.105107	NC_012152.1	6672
SRR27421012.105285	NC_012152.1	9371
SRR27421012.105389	NC_012152.1	6849
SRR27421012.105751	NC_012152.1	10077
SRR27421012.106990	NC_012152.1	7154
SRR27421012.109039	NC_012152.1	10561
SRR27421012.109705	NC_012152.1	9879
SRR27421012.109993	NC_012152.1	23221
SRR27421012.110109	NC_012152.1	6998
SRR27421012.110294	NC_012152.1	8222
SRR27421012.110516	NC_012152.1	13543
SRR27421012.111285	NC_012152.1	5222
SRR27421012.111443	NC_012152.1	9111
SRR27421012.112316	NC_012152.1	24914
SRR27421012.112366	NC_012152.1	8969
SRR27421012.112698	NC_012152.1	6402
SRR27421012.113241	NC_012152.1	10101
SRR27421012.113423	NC_012152.1	9429
SRR27421012.113550	NC_012152.1	9588
SRR27421012.113712	NC_012152.1	9443
SRR27421012.114485	NC_012152.1	6999
SRR27421012.114872	NC_012152.1	6228
SRR27421012.116064	NC_012152.1	6614
SRR27421012.116068	NC_012152.1	5969
SRR27421012.116176	NC_012152.1	15818
SRR27421012.116626	NC_012152.1	9611
SRR27421012.116795	NC_012152.1	24726
SRR27421012.117253	NC_012152.1	5322
SRR27421012.118021	NC_012152.1	6662
SRR27421012.118416	NC_012152.1	9470
SRR27421012.118625	NC_012152.1	6324
SRR27421012.118965	NC_012152.1	6083
SRR27421012.119104	NC_012152.1	9234
SRR27421012.119234	NC_012152.1	9641
SRR27421012.119674	NC_012152.1	5647
SRR27421012.119777	NC_012152.1	12414
SRR27421012.120029	NC_012152.1	6678
SRR27421012.120387	NC_012152.1	10444
SRR27421012.120519	NC_012152.1	8917
SRR27421012.120749	NC_012152.1	6571
SRR27421012.120750	NC_012152.1	9297
SRR27421012.120954	NC_012152.1	12453
SRR27421012.120993	NC_012152.1	6326
SRR27421012.121030	NC_012152.1	6773
SRR27421012.121243	NC_012152.1	9554
SRR27421012.121269	NC_012152.1	17298
SRR27421012.121317	NC_012152.1	11061
SRR27421012.121581	NC_012152.1	7038
SRR27421012.121893	NC_012152.1	9586
SRR27421012.122146	NC_012152.1	8545
SRR27421012.123203	NC_012152.1	13266
SRR27421012.123901	NC_012152.1	9397
SRR27421012.123929	NC_012152.1	9684
SRR27421012.124091	NC_012152.1	7812
SRR27421012.124106	NC_012152.1	6746
SRR27421012.124178	NC_012152.1	8820
SRR27421012.124287	NC_012152.1	9465
SRR27421012.124378	NC_012152.1	7109
SRR27421012.124748	NC_012152.1	6961
SRR27421012.125153	NC_012152.1	6658
SRR27421012.125451	NC_012152.1	9587
SRR27421012.125511	NC_012152.1	6398
SRR27421012.125558	NC_012152.1	8525
SRR27421012.125705	NC_012152.1	12990
SRR27421012.125878	NC_012152.1	6974
SRR27421012.125940	NC_012152.1	8903
SRR27421012.125982	NC_012152.1	6994
SRR27421012.126249	NC_012152.1	9334
SRR27421012.126469	NC_012152.1	10866
SRR27421012.126976	NC_012152.1	9428
SRR27421012.127407	NC_012152.1	9523
SRR27421012.127480	NC_012152.1	7114
SRR27421012.127625	NC_012152.1	7283
SRR27421012.127728	NC_012152.1	14930
SRR27421012.128046	NC_012152.1	9743
SRR27421012.128326	NC_012152.1	8792
SRR27421012.128560	NC_012152.1	6217
SRR27421012.128582	NC_012152.1	11693
SRR27421012.128640	NC_012152.1	10295
SRR27421012.128855	NC_012152.1	17401
SRR27421012.128929	NC_012152.1	7388
SRR27421012.129189	NC_012152.1	10591
SRR27421012.129211	NC_012152.1	6835
SRR27421012.129554	NC_012152.1	6072
SRR27421012.129873	NC_012152.1	9279
SRR27421012.130032	NC_012152.1	6271
SRR27421012.130236	NC_012152.1	6440
SRR27421012.130512	NC_012152.1	7073
SRR27421012.131432	NC_012152.1	9391
SRR27421012.131616	NC_012152.1	7061
SRR27421012.131638	NC_012152.1	10255
SRR27421012.131848	NC_012152.1	10845
SRR27421012.132023	NC_012152.1	8665
SRR27421012.132129	NC_012152.1	6395
SRR27421012.132839	NC_012152.1	7560
SRR27421012.133562	NC_012152.1	9608
SRR27421012.133567	NC_012152.1	10098
SRR27421012.135368	NC_012152.1	6830
SRR27421012.135519	NC_012152.1	14870
SRR27421012.135668	NC_012152.1	6707
SRR27421012.136140	NC_012152.1	6592
SRR27421012.136192	NC_012152.1	9818
SRR27421012.136519	NC_012152.1	6595
SRR27421012.136531	NC_012152.1	8330
SRR27421012.137428	NC_012152.1	7115
SRR27421012.138182	NC_012152.1	9684
SRR27421012.138773	NC_012152.1	7437
SRR27421012.139598	NC_012152.1	9515
SRR27421012.139806	NC_012152.1	6207
SRR27421012.139860	NC_012152.1	6697
SRR27421012.140037	NC_012152.1	8800
SRR27421012.140293	NC_012152.1	6686
SRR27421012.140640	NC_012152.1	9603
SRR27421012.141506	NC_012152.1	6808
SRR27421012.141861	NC_012152.1	9838
SRR27421012.141958	NC_012152.1	6812
SRR27421012.142137	NC_012152.1	9861
SRR27421012.142984	NC_012152.1	6728
SRR27421012.143502	NC_012152.1	7717
SRR27421012.143625	NC_012152.1	9436
SRR27421012.144154	NC_012152.1	6522
SRR27421012.144277	NC_012152.1	6768
SRR27421012.144433	NC_012152.1	8430
SRR27421012.144456	NC_012152.1	9165
SRR27421012.144470	NC_012152.1	6845
SRR27421012.144558	NC_012152.1	9630
SRR27421012.144566	NC_012152.1	6439
SRR27421012.144678	NC_012152.1	8216
SRR27421012.144787	NC_012152.1	18593
SRR27421012.144809	NC_012152.1	8814
SRR27421012.144978	NC_012152.1	6675
SRR27421012.145051	NC_012152.1	5762
SRR27421012.145146	NC_012152.1	9415
SRR27421012.145590	NC_012152.1	8834
SRR27421012.145662	NC_012152.1	20969
SRR27421012.145679	NC_012152.1	9351
SRR27421012.146225	NC_012152.1	7788
SRR27421012.146295	NC_012152.1	9820
SRR27421012.146399	NC_012152.1	5970
SRR27421012.146638	NC_012152.1	9597
SRR27421012.147095	NC_012152.1	6565
SRR27421012.147948	NC_012152.1	6899
SRR27421012.148150	NC_012152.1	9729
SRR27421012.148354	NC_012152.1	6753
SRR27421012.148809	NC_012152.1	8629
SRR27421012.148811	NC_012152.1	6255
SRR27421012.149752	NC_012152.1	7355
SRR27421012.150074	NC_012152.1	9222
SRR27421012.150153	NC_012152.1	28641
SRR27421012.150188	NC_012152.1	10073
SRR27421012.150401	NC_012152.1	6934
SRR27421012.150416	NC_012152.1	19035
SRR27421012.150466	NC_012152.1	11337
SRR27421012.150494	NC_012152.1	7037
SRR27421012.151134	NC_012152.1	8779
SRR27421012.151951	NC_012152.1	9961
SRR27421012.152066	NC_012152.1	13234
SRR27421012.152083	NC_012152.1	9498
SRR27421012.152324	NC_012152.1	6533
SRR27421012.152339	NC_012152.1	6854
SRR27421012.153587	NC_012152.1	6559
SRR27421012.153789	NC_012152.1	9517
SRR27421012.154066	NC_012152.1	16146
SRR27421012.154404	NC_012152.1	9394
SRR27421012.155053	NC_012152.1	6554
SRR27421012.156083	NC_012152.1	9791
SRR27421012.156611	NC_012152.1	9896
SRR27421012.157334	NC_012152.1	7795
SRR27421012.157749	NC_012152.1	13790
SRR27421012.157756	NC_012152.1	13824
SRR27421012.157890	NC_012152.1	15400
SRR27421012.159000	NC_012152.1	9046
SRR27421012.159288	NC_012152.1	7934
SRR27421012.159298	NC_012152.1	11374
SRR27421012.159887	NC_012152.1	10679
SRR27421012.159945	NC_012152.1	7588
SRR27421012.160038	NC_012152.1	9743
SRR27421012.160668	NC_012152.1	6889
SRR27421012.160750	NC_012152.1	9482
SRR27421012.160867	NC_012152.1	22623
SRR27421012.161421	NC_012152.1	6700
SRR27421012.161806	NC_012152.1	14954
SRR27421012.161871	NC_012152.1	6411
SRR27421012.162531	NC_012152.1	8938
SRR27421012.162599	NC_012152.1	7518
SRR27421012.162735	NC_012152.1	6731
SRR27421012.162862	NC_012152.1	7019
SRR27421012.162886	NC_012152.1	9441
SRR27421012.163073	NC_012152.1	15003
SRR27421012.163118	NC_012152.1	10250
SRR27421012.163142	NC_012152.1	5942
SRR27421012.163493	NC_012152.1	6945
SRR27421012.163816	NC_012152.1	6736
SRR27421012.164114	NC_012152.1	9743
SRR27421012.164195	NC_012152.1	7849
SRR27421012.164353	NC_012152.1	7126
SRR27421012.164538	NC_012152.1	7669
SRR27421012.164639	NC_012152.1	9491
SRR27421012.164915	NC_012152.1	7819
SRR27421012.165122	NC_012152.1	10955
SRR27421012.165594	NC_012152.1	8183
SRR27421012.165748	NC_012152.1	8396
SRR27421012.166056	NC_012152.1	9001
SRR27421012.166124	NC_012152.1	9637
SRR27421012.166267	NC_012152.1	6411
SRR27421012.166898	NC_012152.1	9154
SRR27421012.167109	NC_012152.1	11035
SRR27421012.167431	NC_012152.1	7681
SRR27421012.167872	NC_012152.1	10234
SRR27421012.168019	NC_012152.1	6983
SRR27421012.168220	NC_012152.1	9177
SRR27421012.168581	NC_012152.1	7731
SRR27421012.168865	NC_012152.1	10475
SRR27421012.169043	NC_012152.1	9274
SRR27421012.169201	NC_012152.1	9051
SRR27421012.169246	NC_012152.1	6345
SRR27421012.169907	NC_012152.1	6613
SRR27421012.170094	NC_012152.1	6316
SRR27421012.170637	NC_012152.1	5107
SRR27421012.170674	NC_012152.1	9364
SRR27421012.170817	NC_012152.1	9345
SRR27421012.170998	NC_012152.1	9142
SRR27421012.171303	NC_012152.1	17922
SRR27421012.171348	NC_012152.1	6822
SRR27421012.171433	NC_012152.1	6957
SRR27421012.171773	NC_012152.1	5997
SRR27421012.171912	NC_012152.1	6937
SRR27421012.172193	NC_012152.1	8812
SRR27421012.172268	NC_012152.1	11666
SRR27421012.172663	NC_012152.1	5967
SRR27421012.173394	NC_012152.1	7817
SRR27421012.173656	NC_012152.1	10117
SRR27421012.173724	NC_012152.1	9703
SRR27421012.174076	NC_012152.1	9811
SRR27421012.174202	NC_012152.1	5314
SRR27421012.174599	NC_012152.1	5430
SRR27421012.174944	NC_012152.1	9678
SRR27421012.176027	NC_012152.1	8253
SRR27421012.176070	NC_012152.1	6337
SRR27421012.176128	NC_012152.1	9432
SRR27421012.176359	NC_012152.1	8347
SRR27421012.176811	NC_012152.1	7905
SRR27421012.176854	NC_012152.1	8917
SRR27421012.176934	NC_012152.1	8547
SRR27421012.103	NC_012152.1	7333
SRR27421012.148	NC_012152.1	6657
SRR27421012.247	NC_012152.1	16382
SRR27421012.532	NC_012152.1	9903
SRR27421012.778	NC_012152.1	9294
SRR27421012.830	NC_012152.1	7188
SRR27421012.1200	NC_012152.1	7233
SRR27421012.1475	NC_012152.1	8211
SRR27421012.2397	NC_012152.1	8315
SRR27421012.2609	NC_012152.1	23742
SRR27421012.2772	NC_012152.1	8867
SRR27421012.3207	NC_012152.1	6689
SRR27421012.3827	NC_012152.1	8198
SRR27421012.3929	NC_012152.1	8369
SRR27421012.4199	NC_012152.1	26584
SRR27421012.4231	NC_012152.1	6130
SRR27421012.4259	NC_012152.1	6005
SRR27421012.4699	NC_012152.1	19280
SRR27421012.4780	NC_012152.1	10568
SRR27421012.5173	NC_012152.1	6720
SRR27421012.5318	NC_012152.1	8294
SRR27421012.5453	NC_012152.1	7404
SRR27421012.5477	NC_012152.1	8065
SRR27421012.5935	NC_012152.1	10561
SRR27421012.6475	NC_012152.1	6273
SRR27421012.6604	NC_012152.1	7917
SRR27421012.7162	NC_012152.1	9689
SRR27421012.7275	NC_012152.1	6767
SRR27421012.7424	NC_012152.1	6275
SRR27421012.7603	NC_012152.1	8498
SRR27421012.8061	NC_012152.1	20430
SRR27421012.8187	NC_012152.1	32892
SRR27421012.8253	NC_012152.1	9119
SRR27421012.8721	NC_012152.1	6617
SRR27421012.8977	NC_012152.1	6544
SRR27421012.9005	NC_012152.1	9667
SRR27421012.9459	NC_012152.1	8269
SRR27421012.9613	NC_012152.1	6433
SRR27421012.9684	NC_012152.1	6663
SRR27421012.9906	NC_012152.1	8019
SRR27421012.10023	NC_012152.1	5512
SRR27421012.10173	NC_012152.1	9310
SRR27421012.10679	NC_012152.1	5654
SRR27421012.11416	NC_012152.1	9901
SRR27421012.11512	NC_012152.1	7321
SRR27421012.11699	NC_012152.1	5828
SRR27421012.11827	NC_012152.1	8639
SRR27421012.12353	NC_012152.1	16661
SRR27421012.12436	NC_012152.1	6850
SRR27421012.12795	NC_012152.1	6558
SRR27421012.12844	NC_012152.1	6617
SRR27421012.12892	NC_012152.1	9572
SRR27421012.13037	NC_012152.1	9923
SRR27421012.13057	NC_012152.1	9605
SRR27421012.13321	NC_012152.1	9644
SRR27421012.13498	NC_012152.1	6742
SRR27421012.14040	NC_012152.1	8429
SRR27421012.15258	NC_012152.1	10090
SRR27421012.15738	NC_012152.1	6723
SRR27421012.15881	NC_012152.1	12496
SRR27421012.15915	NC_012152.1	12568
SRR27421012.15942	NC_012152.1	7405
SRR27421012.16060	NC_012152.1	5105
SRR27421012.16293	NC_012152.1	5140
SRR27421012.16302	NC_012152.1	6085
SRR27421012.16359	NC_012152.1	9769
SRR27421012.17695	NC_012152.1	5925
SRR27421012.18249	NC_012152.1	6886
SRR27421012.18599	NC_012152.1	9170
SRR27421012.18764	NC_012152.1	7089
SRR27421012.19421	NC_012152.1	17746
SRR27421012.19929	NC_012152.1	18029
SRR27421012.20002	NC_012152.1	9510
SRR27421012.20206	NC_012152.1	9528
SRR27421012.20364	NC_012152.1	6763
SRR27421012.21628	NC_012152.1	9163
SRR27421012.21956	NC_012152.1	6242
SRR27421012.23471	NC_012152.1	28453
SRR27421012.23838	NC_012152.1	8310
SRR27421012.24279	NC_012152.1	9421
SRR27421012.24535	NC_012152.1	7591
SRR27421012.25181	NC_012152.1	9301
SRR27421012.25345	NC_012152.1	7063
SRR27421012.25814	NC_012152.1	12068
SRR27421012.26025	NC_012152.1	10014
SRR27421012.26390	NC_012152.1	6973
SRR27421012.26444	NC_012152.1	7281
SRR27421012.26564	NC_012152.1	5650
SRR27421012.26938	NC_012152.1	13340
SRR27421012.27334	NC_012152.1	6700
SRR27421012.27701	NC_012152.1	11509
SRR27421012.27746	NC_012152.1	8258
SRR27421012.27860	NC_012152.1	9191
SRR27421012.27957	NC_012152.1	10408
SRR27421012.28403	NC_012152.1	9131
SRR27421012.28488	NC_012152.1	6872
SRR27421012.28601	NC_012152.1	6614
SRR27421012.28892	NC_012152.1	6609
SRR27421012.28971	NC_012152.1	6812
SRR27421012.29001	NC_012152.1	11104
SRR27421012.29023	NC_012152.1	10885
SRR27421012.29059	NC_012152.1	6928
SRR27421012.29193	NC_012152.1	9902
SRR27421012.30147	NC_012152.1	6956
SRR27421012.30211	NC_012152.1	9356
SRR27421012.30779	NC_012152.1	10952
SRR27421012.30874	NC_012152.1	9900
SRR27421012.31052	NC_012152.1	7155
SRR27421012.31228	NC_012152.1	10139
SRR27421012.31353	NC_012152.1	11271
SRR27421012.31693	NC_012152.1	9822
SRR27421012.31774	NC_012152.1	9467
SRR27421012.32099	NC_012152.1	9765
SRR27421012.32938	NC_012152.1	10268
SRR27421012.33552	NC_012152.1	5043
SRR27421012.33825	NC_012152.1	10181
SRR27421012.34056	NC_012152.1	6287
SRR27421012.34285	NC_012152.1	10075
SRR27421012.34891	NC_012152.1	6831
SRR27421012.35358	NC_012152.1	7044
SRR27421012.35873	NC_012152.1	8923
SRR27421012.35988	NC_012152.1	10401
SRR27421012.36103	NC_012152.1	7578
SRR27421012.36123	NC_012152.1	7908
SRR27421012.36551	NC_012152.1	9470
SRR27421012.36687	NC_012152.1	9918
SRR27421012.37431	NC_012152.1	7764
SRR27421012.37438	NC_012152.1	8000
SRR27421012.38042	NC_012152.1	9807
SRR27421012.38144	NC_012152.1	7282
SRR27421012.38260	NC_012152.1	7254
SRR27421012.38884	NC_012152.1	5809
SRR27421012.38992	NC_012152.1	9458
SRR27421012.39026	NC_012152.1	9285
SRR27421012.39068	NC_012152.1	6988
SRR27421012.39182	NC_012152.1	8383
SRR27421012.39206	NC_012152.1	6528
SRR27421012.39271	NC_012152.1	6970
SRR27421012.39322	NC_012152.1	9723
SRR27421012.40630	NC_012152.1	11020
SRR27421012.40880	NC_012152.1	6946
SRR27421012.41295	NC_012152.1	9462
SRR27421012.42046	NC_012152.1	9873
SRR27421012.42301	NC_012152.1	10137
SRR27421012.42771	NC_012152.1	6318
SRR27421012.42872	NC_012152.1	9842
SRR27421012.43060	NC_012152.1	6180
SRR27421012.43161	NC_012152.1	9440
SRR27421012.43215	NC_012152.1	6400
SRR27421012.43271	NC_012152.1	9807
SRR27421012.43494	NC_012152.1	9912
SRR27421012.43900	NC_012152.1	6971
SRR27421012.43943	NC_012152.1	10236
SRR27421012.43970	NC_012152.1	27174
SRR27421012.44189	NC_012152.1	9769
SRR27421012.44258	NC_012152.1	6466
SRR27421012.44577	NC_012152.1	6572
SRR27421012.44644	NC_012152.1	9694
SRR27421012.44727	NC_012152.1	5634
SRR27421012.45537	NC_012152.1	6861
SRR27421012.45731	NC_012152.1	9455
SRR27421012.45965	NC_012152.1	31112
SRR27421012.45967	NC_012152.1	9260
SRR27421012.46121	NC_012152.1	10258
SRR27421012.46207	NC_012152.1	18596
SRR27421012.46219	NC_012152.1	8010
SRR27421012.47275	NC_012152.1	14418
SRR27421012.47378	NC_012152.1	14771
SRR27421012.47667	NC_012152.1	7283
SRR27421012.47772	NC_012152.1	6959
SRR27421012.48000	NC_012152.1	12209
SRR27421012.48123	NC_012152.1	10577
SRR27421012.48564	NC_012152.1	9826
SRR27421012.48713	NC_012152.1	9450
SRR27421012.48734	NC_012152.1	8682
SRR27421012.48847	NC_012152.1	42252
SRR27421012.49589	NC_012152.1	6321
SRR27421012.49843	NC_012152.1	17664
SRR27421012.49969	NC_012152.1	14907
SRR27421012.50500	NC_012152.1	6557
SRR27421012.50592	NC_012152.1	9393
SRR27421012.50602	NC_012152.1	9561
SRR27421012.50708	NC_012152.1	9940
SRR27421012.51026	NC_012152.1	6055
SRR27421012.51410	NC_012152.1	5758
SRR27421012.51854	NC_012152.1	14649
SRR27421012.51858	NC_012152.1	12049
SRR27421012.52004	NC_012152.1	6971
SRR27421012.52461	NC_012152.1	8712
SRR27421012.52648	NC_012152.1	8444
SRR27421012.53118	NC_012152.1	6098
SRR27421012.53404	NC_012152.1	9482
SRR27421012.54071	NC_012152.1	6471
SRR27421012.54914	NC_012152.1	7061
SRR27421012.54990	NC_012152.1	7031
SRR27421012.55514	NC_012152.1	7727
SRR27421012.55612	NC_012152.1	9196
SRR27421012.55811	NC_012152.1	6562
SRR27421012.56002	NC_012152.1	6491
SRR27421012.57434	NC_012152.1	6925
SRR27421012.57901	NC_012152.1	6493
SRR27421012.59539	NC_012152.1	7523
SRR27421012.59726	NC_012152.1	6791
SRR27421012.60048	NC_012152.1	5670
SRR27421012.60057	NC_012152.1	10016
SRR27421012.60234	NC_012152.1	8705
SRR27421012.60762	NC_012152.1	13703
SRR27421012.60914	NC_012152.1	6789
SRR27421012.60930	NC_012152.1	9590
SRR27421012.61121	NC_012152.1	6342
SRR27421012.61179	NC_012152.1	9545
SRR27421012.61209	NC_012152.1	9221
SRR27421012.61266	NC_012152.1	6768
SRR27421012.61550	NC_012152.1	9513
SRR27421012.61616	NC_012152.1	9436
SRR27421012.61634	NC_012152.1	9090
SRR27421012.61769	NC_012152.1	12495
SRR27421012.62557	NC_012152.1	6779
SRR27421012.63124	NC_012152.1	9145
SRR27421012.63400	NC_012152.1	8563
SRR27421012.63745	NC_012152.1	5823
SRR27421012.63822	NC_012152.1	9770
SRR27421012.64351	NC_012152.1	8802
SRR27421012.64620	NC_012152.1	6196
SRR27421012.64639	NC_012152.1	11589
SRR27421012.64744	NC_012152.1	9360
SRR27421012.64802	NC_012152.1	10740
SRR27421012.64857	NC_012152.1	7675
SRR27421012.65782	NC_012152.1	9608
SRR27421012.66032	NC_012152.1	11382
SRR27421012.66357	NC_012152.1	7181
SRR27421012.66480	NC_012152.1	9125
SRR27421012.66753	NC_012152.1	9743
SRR27421012.67148	NC_012152.1	9651
SRR27421012.67932	NC_012152.1	10107
SRR27421012.69031	NC_012152.1	7268
SRR27421012.69070	NC_012152.1	9390
SRR27421012.69278	NC_012152.1	17710
SRR27421012.69437	NC_012152.1	21557
SRR27421012.69519	NC_012152.1	5136
SRR27421012.69566	NC_012152.1	6563
SRR27421012.69904	NC_012152.1	6569
SRR27421012.69906	NC_012152.1	21022
SRR27421012.70276	NC_012152.1	8604
SRR27421012.71039	NC_012152.1	8744
SRR27421012.71160	NC_012152.1	9948
SRR27421012.71194	NC_012152.1	9923
SRR27421012.71313	NC_012152.1	6036
SRR27421012.71758	NC_012152.1	20814
SRR27421012.72375	NC_012152.1	19846
SRR27421012.73032	NC_012152.1	5786
SRR27421012.73363	NC_012152.1	5384
SRR27421012.74279	NC_012152.1	13255
SRR27421012.75660	NC_012152.1	7772
SRR27421012.75927	NC_012152.1	5946
SRR27421012.75967	NC_012152.1	7076
SRR27421012.76228	NC_012152.1	6707
SRR27421012.76360	NC_012152.1	10086
SRR27421012.76414	NC_012152.1	12405
SRR27421012.76549	NC_012152.1	9641
SRR27421012.77026	NC_012152.1	5888
SRR27421012.77622	NC_012152.1	8827
SRR27421012.77812	NC_012152.1	8954
SRR27421012.77973	NC_012152.1	6836
SRR27421012.78207	NC_012152.1	7116
SRR27421012.79274	NC_012152.1	6851
SRR27421012.79287	NC_012152.1	6611
SRR27421012.79432	NC_012152.1	5546
SRR27421012.79584	NC_012152.1	17642
SRR27421012.79695	NC_012152.1	8593
SRR27421012.80718	NC_012152.1	9852
SRR27421012.80727	NC_012152.1	6507
SRR27421012.81353	NC_012152.1	8839
SRR27421012.81391	NC_012152.1	6982
SRR27421012.82303	NC_012152.1	6482
SRR27421012.82841	NC_012152.1	9427
SRR27421012.83313	NC_012152.1	32343
SRR27421012.83546	NC_012152.1	9036
SRR27421012.83573	NC_012152.1	6637
SRR27421012.83594	NC_012152.1	6423
SRR27421012.83904	NC_012152.1	7432
SRR27421012.83979	NC_012152.1	6088
SRR27421012.84015	NC_012152.1	6820
SRR27421012.84142	NC_012152.1	5585
SRR27421012.84345	NC_012152.1	8993
SRR27421012.84397	NC_012152.1	6665
SRR27421012.84487	NC_012152.1	6068
SRR27421012.84554	NC_012152.1	9646
SRR27421012.84557	NC_012152.1	8562
SRR27421012.84587	NC_012152.1	5611
SRR27421012.84977	NC_012152.1	9166
SRR27421012.84983	NC_012152.1	7775
SRR27421012.85009	NC_012152.1	6129
SRR27421012.85597	NC_012152.1	7596
SRR27421012.85912	NC_012152.1	15903
SRR27421012.86183	NC_012152.1	10124
SRR27421012.86587	NC_012152.1	9337
SRR27421012.87552	NC_012152.1	8085
SRR27421012.87722	NC_012152.1	9455
SRR27421012.87820	NC_012152.1	6937
SRR27421012.88174	NC_012152.1	11096
SRR27421012.88574	NC_012152.1	6402
SRR27421012.88659	NC_012152.1	9556
SRR27421012.88754	NC_012152.1	10122
SRR27421012.88878	NC_012152.1	10195
SRR27421012.89304	NC_012152.1	9660
SRR27421012.89372	NC_012152.1	7809
SRR27421012.89596	NC_012152.1	5973
SRR27421012.90689	NC_012152.1	11544
SRR27421012.90726	NC_012152.1	7824
SRR27421012.90843	NC_012152.1	6545
SRR27421012.91081	NC_012152.1	8864
SRR27421012.91455	NC_012152.1	6300
SRR27421012.91618	NC_012152.1	43029
SRR27421012.91952	NC_012152.1	6572
SRR27421012.92391	NC_012152.1	6123
SRR27421012.92439	NC_012152.1	6863
SRR27421012.92576	NC_012152.1	7843
SRR27421012.92645	NC_012152.1	11193
SRR27421012.92684	NC_012152.1	11589
SRR27421012.93084	NC_012152.1	9409
SRR27421012.93155	NC_012152.1	15881
SRR27421012.93580	NC_012152.1	13124
SRR27421012.93597	NC_012152.1	10068
SRR27421012.93629	NC_012152.1	6928
SRR27421012.94112	NC_012152.1	13802
SRR27421012.94170	NC_012152.1	9523
SRR27421012.94257	NC_012152.1	9853
SRR27421012.94398	NC_012152.1	13190
SRR27421012.94460	NC_012152.1	6839
SRR27421012.94631	NC_012152.1	7937
SRR27421012.94632	NC_012152.1	6855
SRR27421012.96086	NC_012152.1	6053
SRR27421012.96296	NC_012152.1	7859
